name,supertype,subtypes,hp,types,evolves_from,abilities,attacks,weaknesses,resistances,retreat_cost,set_code,set_name,number,rarity,regulation_mark,rules
Iron Thorns ex,Pokémon,"Basic,ex,Future",230,Lightning,,"[Ability] Initialization: As long as this Pokémon is in the Active Spot, Pokémon with a Rule Box in play (both yours and your opponent's) have no Abilities, except for Future Pokémon. (Pokémon ex, Pokémon V, etc. have Rule Boxes.)","[Lightning,Colorless,Colorless] Volt Cyclone 140 — Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Fighting ×2,,4,TWM,Twilight Masquerade,77,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Thorns ex,Pokémon,"Basic,ex,Future",230,Lightning,,"[Ability] Initialization: As long as this Pokémon is in the Active Spot, Pokémon with a Rule Box in play (both yours and your opponent's) have no Abilities, except for Future Pokémon. (Pokémon ex, Pokémon V, etc. have Rule Boxes.)","[Lightning,Colorless,Colorless] Volt Cyclone 140 — Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Fighting ×2,,4,TWM,Twilight Masquerade,196,Ultra Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Thorns ex,Pokémon,"Basic,ex,Future",230,Lightning,,"[Ability] Initialization: As long as this Pokémon is in the Active Spot, Pokémon with a Rule Box in play (both yours and your opponent's) have no Abilities, except for Future Pokémon. (Pokémon ex, Pokémon V, etc. have Rule Boxes.)","[Lightning,Colorless,Colorless] Volt Cyclone 140 — Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Fighting ×2,,4,PRE,Prismatic Evolutions,32,Double Rare,H,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Treads,Pokémon,"Basic,Future",130,Metal,,"[Ability] Dual Core: As long as this Pokémon has a Future Booster Energy Capsule attached, it is Fighting and Metal type.","[Metal,Colorless] Wheel Pass 60 — Move an Energy from this Pokémon to 1 of your Benched Pokémon.",Fire ×2,Grass -30,2,TEF,Temporal Forces,118,Uncommon,H,
Iron Treads ex,Pokémon,"Basic,ex",220,Metal,,,"[Colorless,Colorless,Colorless] Triple Laser — This attack does 30 damage to 3 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Metal,Metal,Metal,Colorless] Cybernetic Wheels 160 — Switch this Pokémon with 1 of your Benched Pokémon.",Fire ×2,Grass -30,3,SVI,Scarlet & Violet,143,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Treads ex,Pokémon,"Basic,ex",220,Metal,,,"[Colorless,Colorless,Colorless] Triple Laser — This attack does 30 damage to 3 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Metal,Metal,Metal,Colorless] Cybernetic Wheels 160 — Switch this Pokémon with 1 of your Benched Pokémon.",Fire ×2,Grass -30,3,SVI,Scarlet & Violet,233,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Treads ex,Pokémon,"Basic,ex",220,Metal,,,"[Colorless,Colorless,Colorless] Triple Laser — This attack does 30 damage to 3 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Metal,Metal,Metal,Colorless] Cybernetic Wheels 160 — Switch this Pokémon with 1 of your Benched Pokémon.",Fire ×2,Grass -30,3,SVI,Scarlet & Violet,248,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Treads ex,Pokémon,"Basic,ex,Future",220,Metal,,,"[Metal,Metal,Colorless] Iron-Clad Roll 150 — After doing damage, you may discard all Future Booster Energy Capsules from this Pokémon. If you do, during your opponent's next turn, this Pokémon takes 150 less damage from attacks (after applying Weakness and Resistance).",Fire ×2,Grass -30,3,PAF,Paldean Fates,66,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Treads ex,Pokémon,"Basic,ex,Future",220,Metal,,,"[Metal,Metal,Colorless] Iron-Clad Roll 150 — After doing damage, you may discard all Future Booster Energy Capsules from this Pokémon. If you do, during your opponent's next turn, this Pokémon takes 150 less damage from attacks (after applying Weakness and Resistance).",Fire ×2,Grass -30,3,PR-SV,Scarlet & Violet Black Star Promos,73,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Valiant,Pokémon,"Basic,Future",130,Psychic,,,"[Colorless] Gemini Laser 20 — This attack also does 20 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) | [Psychic,Psychic,Colorless] Zen Blade 120 — During your next turn, this Pokémon can't use Zen Blade.",Metal ×2,,2,TEF,Temporal Forces,79,Uncommon,H,
Iron Valiant,Pokémon,"Basic,Future",130,Psychic,,,"[Psychic] Calculation — Look at the top 4 cards of your deck and put them back in any order. | [Psychic,Psychic,Colorless] Majestic Sword 100+ — If you played a Future Supporter card from your hand during this turn, this attack does 100 more damage.",Metal ×2,,2,TEF,Temporal Forces,80,Rare,H,
Iron Valiant ex,Pokémon,"Basic,ex,Future",220,Psychic,,"[Ability] Tachyon Bits: Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may put 2 damage counters on 1 of your opponent's Pokémon.","[Psychic,Psychic,Colorless] Laser Blade 200 — During your next turn, this Pokémon can't attack.",Metal ×2,,2,PAR,Paradox Rift,89,Double Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Valiant ex,Pokémon,"Basic,ex,Future",220,Psychic,,"[Ability] Tachyon Bits: Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may put 2 damage counters on 1 of your opponent's Pokémon.","[Psychic,Psychic,Colorless] Laser Blade 200 — During your next turn, this Pokémon can't attack.",Metal ×2,,2,PAR,Paradox Rift,225,Ultra Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Valiant ex,Pokémon,"Basic,ex,Future",220,Psychic,,"[Ability] Tachyon Bits: Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may put 2 damage counters on 1 of your opponent's Pokémon.","[Psychic,Psychic,Colorless] Laser Blade 200 — During your next turn, this Pokémon can't attack.",Metal ×2,,2,PAR,Paradox Rift,249,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Valiant ex,Pokémon,"Basic,ex,Future",220,Psychic,,"[Ability] Tachyon Bits: Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may put 2 damage counters on 1 of your opponent's Pokémon.","[Psychic,Psychic,Colorless] Laser Blade 200 — During your next turn, this Pokémon can't attack.",Metal ×2,,2,PAR,Paradox Rift,261,Hyper Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Valiant ex,Pokémon,"Basic,ex,Future",220,Psychic,,"[Ability] Tachyon Bits: Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may put 2 damage counters on 1 of your opponent's Pokémon.","[Psychic,Psychic,Colorless] Laser Blade 200 — During your next turn, this Pokémon can't attack.",Metal ×2,,2,PRE,Prismatic Evolutions,157,Special Illustration Rare,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Iron Valiant ex,Pokémon,"Basic,ex,Future",220,Psychic,,"[Ability] Tachyon Bits: Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may put 2 damage counters on 1 of your opponent's Pokémon.","[Psychic,Psychic,Colorless] Laser Blade 200 — During your next turn, this Pokémon can't attack.",Metal ×2,,2,PR-SV,Scarlet & Violet Black Star Promos,68,Promo,G,"Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."
Ivysaur,Pokémon,Stage 1,110,Grass,Bulbasaur,,"[Grass,Grass] Razor Leaf 60",Fire ×2,,3,MEG,Mega Evolution,2,Common,I,
Ivysaur,Pokémon,Stage 1,110,Grass,Bulbasaur,,"[Grass,Grass] Razor Leaf 60",Fire ×2,,3,MEG,Mega Evolution,134,Illustration Rare,I,
Ivysaur,Pokémon,Stage 1,100,Grass,Bulbasaur,,"[Grass,Colorless] Leech Seed 30 — Heal 20 damage from this Pokémon. | [Grass,Grass,Colorless] Vine Whip 80",Fire ×2,,3,MEW,151,2,Uncommon,G,
Ivysaur,Pokémon,Stage 1,100,Grass,Bulbasaur,,"[Grass,Colorless] Leech Seed 30 — Heal 20 damage from this Pokémon. | [Grass,Grass,Colorless] Vine Whip 80",Fire ×2,,3,MEW,151,167,Illustration Rare,G,
